year,stockID,per
2016,5225,12.44
2017,5225,14.47
2018,5225,7.82
2019,5225,9.6375
2020,5225,22.28
2021,5225,7.345
2022,5225,4.72
2023,5225,7.0225
2024,5225,13.73333333
2014,5234,13.775
2015,5234,11.995
2016,5234,9.75
2017,5234,10.92
2018,5234,15.06
2019,5234,14.465
2020,5234,13.075
2021,5234,16.4225
2022,5234,15.9425
2023,5234,21.095
2024,5234,28.08666667
2014,5243,14.59
2015,5243,14.965
2016,5243,19.025
2017,5243,19.405
2018,5243,14.695
2019,5243,13.8875
2020,5243,13.85
2021,5243,24.99
2022,5243,15.51
2023,5243,16.8925
2024,5243,18.18
2022,5244,12.1325
2023,5244,13.6725
2024,5244,18.10666667
2016,5258,9.16
2017,5258,18.27
2019,5258,155.3
2020,5258,17.68
2021,5258,11.2775
2022,5258,9.0225
2023,5258,12.935
2024,5258,15.42333333
2014,5269,41.705
2015,5269,54.995
2016,5269,40.635
2017,5269,49.425
2018,5269,37.7725
2019,5269,34.1775
2020,5269,38.925
2021,5269,34.7525
2022,5269,26.2275
2023,5269,38.0725
2024,5269,51.48666667
2019,5283,9.203333333
2020,5283,8.6025
2021,5283,10.5875
2022,5283,10.2375
2023,5283,12.74
2024,5283,15.87666667
2014,5284,13.39
2015,5284,12.4975
2016,5284,13.8375
2017,5284,12.985
2018,5284,13.575
2019,5284,18.855
2020,5284,14.02
2021,5284,15.225
2022,5284,11.2425
2023,5284,17.7225
2024,5284,25.50666667
2014,5285,14.98
2015,5285,14.5225
2016,5285,15.4125
2017,5285,18.1875
2018,5285,18.1725
2019,5285,20.235
2020,5285,31.0625
2021,5285,28.0775
2022,5285,18.23
2023,5285,31.8375
2024,5285,31.05333333
2014,5288,11.04
2015,5288,11.2025
2016,5288,13.62
2017,5288,12.3575
2018,5288,11.9425
2019,5288,14.19
2020,5288,10.935
2021,5288,16.27
2022,5288,13.2425
2023,5288,11.9225
2024,5288,12.37666667
2023,5292,12.97
2024,5292,16.77666667
2014,5306,29.525
2015,5306,24.93
2016,5306,17.125
2017,5306,17.3225
2018,5306,14.8825
2019,5306,13.5975
2020,5306,13.6275
2021,5306,14.735
2022,5306,10.1925
2023,5306,15.8375
2024,5306,26.29666667
2014,5388,16.245
2015,5388,14.635
2016,5388,13.0675
2017,5388,14.3375
2018,5388,16.39
2019,5388,18.8
2020,5388,18.9125
2021,5388,19.935
2022,5388,13.6375
2023,5388,13.2825
2024,5388,13.49
2014,5434,10.325
2015,5434,9.7025
2016,5434,10.915
2017,5434,13.46
2018,5434,10.9375
2019,5434,10.29
2020,5434,10.125
2021,5434,11.4375
2022,5434,10.42
2023,5434,11.43
2024,5434,15.26666667
2014,5469,8.235
2015,5469,10.2
2016,5469,7.59
2017,5469,9.12
2018,5469,8.385
2019,5469,6.88
2020,5469,6.315
2021,5469,6.8475
2022,5469,5.215
2023,5469,9.205
2024,5469,11.13666667
2014,5471,15.1
2015,5471,15.7125
2016,5471,17.64
2017,5471,22.5775
2018,5471,18.145
2019,5471,15.895
2020,5471,12.39
2021,5471,12.3975
2022,5471,11.98
2023,5471,30.01
2024,5471,39.74666667
2016,5484,46.71
2014,5515,22.22
2015,5515,564.075
2016,5515,66.85
2017,5515,29.62
2018,5515,19.34
2019,5515,17.6575
2020,5515,10.04
2021,5515,9.2375
2022,5515,12.69
2023,5515,13.2775
2024,5515,13.14333333
2014,5519,7.145
2015,5519,8.1475
2016,5519,8.455
2017,5519,9.075
2018,5519,6.1675
2019,5519,6.605
2020,5519,6.6025
2021,5519,8.4625
2022,5519,6.415
2023,5519,6.6625
2024,5519,10.33
2015,5521,106.265
2016,5521,42.0375
2020,5521,8.425
2021,5521,37.6925
2022,5521,210.525
2023,5521,106.3475
2024,5521,109.6666667
2014,5522,6.14
2015,5522,4.875
2016,5522,6.9525
2017,5522,12.015
2018,5522,13.6675
2019,5522,11.815
2020,5522,10.3575
2021,5522,8.7025
2022,5522,8.3725
2023,5522,10.4675
2024,5522,17.21666667
2014,5525,7.39
2015,5525,7.1375
2016,5525,24.7825
2017,5525,19.3
2018,5525,7.03
2019,5525,10.335
2020,5525,51.365
2021,5525,334.2
2022,5525,26.4825
2023,5525,10.695
2024,5525,15.11666667
2014,5531,14.015
2015,5531,24.315
2016,5531,26.05
2017,5531,17.7
2018,5531,39.2825
2019,5531,106.9025
2020,5531,84.0275
2014,5533,5.31
2015,5533,6.7875
2016,5533,12.62
2017,5533,14.56
2018,5533,17.2675
2019,5533,33.5475
2020,5533,25.6575
2021,5533,7.3025
2022,5533,4.94
2023,5533,6.145
2024,5533,10.02333333
2014,5534,9.51
2015,5534,14.1375
2016,5534,8.7625
2017,5534,7.0925
2018,5534,6.565
2019,5534,6.9825
2020,5534,8.2925
2021,5534,13.3375
2022,5534,9.7875
2023,5534,10.3325
2024,5534,17.51666667
2014,5538,10.44
2015,5538,14.425
2016,5538,12.0025
2017,5538,9.0025
2018,5538,11.445
2019,5538,11.58
2020,5538,10.8275
2021,5538,7.8425
2022,5538,8.1775
2023,5538,24.985
2024,5538,32.43333333
2020,5546,7.15
2021,5546,13.2975
2022,5546,40.8275
2014,5607,15.735
2015,5607,14.6675
2016,5607,13.645
2017,5607,10.635
2018,5607,12.5175
2019,5607,9.0625
2020,5607,10.97
2021,5607,18.9875
2022,5607,15.1525
2023,5607,17.54
2024,5607,22.89333333
2014,5608,34.69
2015,5608,122.0333333
2021,5608,17.33
2022,5608,4.76
2023,5608,16.65333333
2014,5706,21.195
2015,5706,15.6775
2016,5706,12.92
2017,5706,13.0275
2018,5706,13.175
2019,5706,12.3925
2020,5706,67.8775
2021,5706,62.4325
2022,5706,127.11
2023,5706,100.7
2024,5706,23.29666667
2014,5871,12.255
2015,5871,10.6775
2016,5871,8.7825
2017,5871,10.4925
2018,5871,10.6675
2019,5871,11.585
2020,5871,10.7175
2021,5871,16.38
2022,5871,13.29
2023,5871,12.5825
2024,5871,10.55333333
2018,5876,11.93
2019,5876,15.14
2020,5876,12.9225
2021,5876,14.315
2022,5876,15.005
2023,5876,14.55
2024,5876,14.84
2014,5880,14.465
2015,5880,12.53
2016,5880,11.945
2017,5880,13.61
2018,5880,14.6825
2019,5880,15.73
2020,5880,15.51
2021,5880,15.95
2022,5880,18.44
2023,5880,20.9475
2024,5880,21.99333333
2017,5906,133.3
2018,5906,69.0875
2019,5906,637.5
2020,5906,23.15666667
2021,5906,13.2825
2022,5906,10.2975
2023,5906,21.2
2024,5906,24.76333333
2014,5907,11.545
2015,5907,14.4525
2016,5907,14.705
2017,5907,13.5475
2018,5907,13.0675
2019,5907,10.7975
2020,5907,28.90666667
2014,6005,12.025
2015,6005,13.4275
2016,6005,15.15
2017,6005,10.565
2018,6005,12.285
2019,6005,10.79
2020,6005,7.6175
2021,6005,7.67
2022,6005,14.5325
2023,6005,11.5725
2024,6005,11.16333333
2014,6024,8.83
2015,6024,8.405
2016,6024,9.2875
2017,6024,9.0775
2018,6024,11.8525
2019,6024,11.5275
2020,6024,11.6725
2021,6024,15.2875
2022,6024,11.5075
2023,6024,10.2675
2024,6024,11.53
2014,6108,10.785
2015,6108,37.52
2016,6108,11.0825
2017,6108,13.72
2018,6108,9.33
2019,6108,10.5
2020,6108,54.78
2021,6108,25.89666667
2022,6108,35.6725
2023,6108,65.49
2024,6108,36.49666667
2014,6112,14.24
2015,6112,12.0125
2016,6112,10.955
2017,6112,11.0325
2018,6112,11.525
2019,6112,13.045
2020,6112,13.8625
2021,6112,13.6975
2022,6112,13.925
2023,6112,21.845
2024,6112,23.98333333
2014,6115,12.225
2015,6115,11.065
2016,6115,10.9475
2017,6115,15.4875
2018,6115,16.215
2019,6115,14.41
2020,6115,15.2775
2021,6115,16.31
2022,6115,11.7025
2023,6115,13.7875
2024,6115,17.46666667
2014,6116,50.19
2016,6116,10.99666667
2017,6116,5.6375
2018,6116,11.4225
2019,6116,25.5
2020,6116,9.33
2021,6116,8.3775
2022,6116,96.56666667
2014,6117,39.885
2017,6117,14.21666667
2018,6117,20.855
2022,6117,42.875
2023,6117,39.9925
2024,6117,49.85666667
2014,6120,5.605
2015,6120,31.95
2016,6120,72.165
2017,6120,43.96
2018,6120,44.8425
2019,6120,135.325
2022,6120,46.37
2023,6120,77.7125
2024,6120,54.92333333
2014,6128,11.055
2015,6128,9.98
2016,6128,10.3175
2017,6128,8.7325
2018,6128,30.4625
2019,6128,21.27
2020,6128,17.13
2021,6128,13.2025
2022,6128,7.01
2023,6128,8.6575
2024,6128,11.42666667
2014,6133,22.175
2015,6133,26.1975
2016,6133,55.505
2017,6133,61.495
2018,6133,62.5625
2019,6133,52.4575
2020,6133,182.3625
2022,6133,51.44666667
2023,6133,77.9925
2024,6133,88.58666667
2014,6136,12.825
2015,6136,12.65
2016,6136,11.9275
2017,6136,13.435
2018,6136,19.585
2019,6136,28.855
2020,6136,32.3875
2021,6136,20.25
2022,6136,18.9675
2023,6136,22.93
2024,6136,25.11333333
2014,6139,18.995
2015,6139,17.115
2016,6139,14.69
2017,6139,12.2275
2018,6139,12.435
2019,6139,12.3425
2020,6139,15.1175
2021,6139,21.075
2022,6139,10.34
2023,6139,9.69
2024,6139,16.31666667
2014,6141,121
2017,6141,33.39
2018,6141,39.625
2019,6141,15.1875
2020,6141,6.9925
2021,6141,10.455
2022,6141,21.78
2016,6142,105.3633333
2017,6142,37.75
2021,6142,17.97
2022,6142,18.5225
2023,6142,109.82
2019,6152,94.5
2020,6152,72.4025
2021,6152,145.575
2022,6152,22.915
2023,6152,46.03666667
2024,6152,386.8
2014,6153,29.44
2015,6153,16.28
2016,6153,35.1475
2017,6153,257.425
2018,6153,42.73
2019,6153,27.2225
2020,6153,26.885
2021,6153,131.37
2022,6153,51.92
2014,6155,15.775
2015,6155,14.805
2016,6155,16.965
2017,6155,28.965
2018,6155,27.3975
2019,6155,22.5825
2020,6155,41.435
2021,6155,38.7475
2022,6155,13.935
2023,6155,21.715
2024,6155,30.57
2014,6164,15.225
2015,6164,17.7925
2016,6164,14.335
2017,6164,22.755
2018,6164,36.7675
2019,6164,592.7
2021,6164,3056.65
2022,6164,34.2925
2023,6164,47.2
2024,6164,144.935
2020,6165,78.42666667
2021,6165,20.1775
2022,6165,24.11
2023,6165,93.19
2024,6165,59.31
2014,6166,23.24
2015,6166,28.3525
2016,6166,27.885
2017,6166,34.98
2018,6166,35.13
2019,6166,26.6775
2020,6166,48.8875
2021,6166,87.0575
2022,6166,25.615
2023,6166,30.005
2024,6166,454.6533333
2014,6168,9.685
2015,6168,19.20333333
2017,6168,35.56
2018,6168,14.8075
2019,6168,68.09
2020,6168,32.3525
2021,6168,17.62
2022,6168,10.7775
2023,6168,28.93
2024,6168,51.58666667
2014,6176,13.855
2015,6176,13.5925
2016,6176,8.1575
2017,6176,10.2675
2018,6176,7.825
2019,6176,9.215
2020,6176,9.0125
2021,6176,9.895
2022,6176,7.5075
2023,6176,9.6125
2024,6176,14.57
2014,6177,4.055
2015,6177,5.3625
2016,6177,8.6375
2017,6177,7.6775
2018,6177,45.6825
2019,6177,16.275
2020,6177,26.8175
2021,6177,13.3525
2022,6177,8.5575
2023,6177,7.59
2024,6177,9.923333333
2014,6183,21.34
2015,6183,20.6925
2016,6183,20.005
2017,6183,18.675
2018,6183,18.55
2019,6183,18.6425
2020,6183,21.88
2021,6183,19.1575
2022,6183,20
2023,6183,21.0475
2024,6183,23.62333333
2014,6184,13.645
2015,6184,18.5025
2016,6184,52.74
2017,6184,35.63
2018,6184,15.52
2019,6184,12.7175
2020,6184,12.4
2021,6184,12.895
2022,6184,13.8175
2023,6184,14.4775
2024,6184,15.84
2014,6189,10.405
2015,6189,9.98
2016,6189,11.9275
2017,6189,13.815
2018,6189,11.32
2019,6189,12.45
2020,6189,11.615
2021,6189,10.7175
2022,6189,9.6675
2023,6189,11.895
2024,6189,18.15333333
2014,6191,41.3
2015,6191,367.3
2016,6191,21.98333333
2017,6191,14.4275
2018,6191,13.8675
2019,6191,9.3175
2020,6191,6.04
2021,6191,7.13
2022,6191,5.2975
2023,6191,8.2575
2024,6191,10.01333333
2014,6192,12.75
2015,6192,10.0525
2016,6192,10.675
2017,6192,12.815
2018,6192,10.6275
2019,6192,11.2525
2020,6192,9.2075
2021,6192,9.6325
2022,6192,8.2725
2023,6192,9.8025
2024,6192,13.05
2014,6196,9.97
2015,6196,9.4775
2016,6196,9.315
2017,6196,11.0125
2018,6196,13.9675
2019,6196,15.145
2020,6196,19.9075
2021,6196,18.4125
2022,6196,12.29
2023,6196,12.46
2024,6196,16.90666667
2014,6197,17.485
2015,6197,21.445
2016,6197,13.6125
2017,6197,15.505
2018,6197,13.3425
2019,6197,13.3725
2020,6197,14.8375
2021,6197,14.565
2022,6197,11.6325
2023,6197,14.635
2024,6197,24.94
2014,6201,14.195
2015,6201,12.57
2016,6201,10.04
2017,6201,11.7725
2018,6201,11.4025
2019,6201,12.545
2020,6201,11.1325
2021,6201,13.6975
2022,6201,11.3675
2023,6201,11.1175
2024,6201,13.30333333
2014,6202,15.655
2015,6202,14.2375
2016,6202,14.6625
2017,6202,15.39
2018,6202,16.185
2019,6202,16.2125
2020,6202,15.0575
2021,6202,14.48
2022,6202,13.11
2023,6202,54.98
2024,6202,227.8
2014,6205,8.965
2015,6205,8.905
2016,6205,8.9375
2017,6205,14.79
2018,6205,13.0025
2019,6205,15.35
2020,6205,17.91
2021,6205,22.79
2022,6205,23.0625
2023,6205,26.855
2024,6205,32.76
2014,6206,15.895
2015,6206,15.4175
2016,6206,16.2225
2017,6206,17.1225
2018,6206,14.085
2019,6206,14.2075
2020,6206,14.1725
2021,6206,15.3625
2022,6206,12.1
2023,6206,14.9125
2024,6206,18.02666667
2016,6209,1022
2022,6209,284.975
2023,6209,426.5
2014,6213,15.32
2015,6213,12.375
2016,6213,11.88
2017,6213,14.14
2018,6213,12.37
2019,6213,16.2625
2020,6213,16.5925
2021,6213,16.275
2022,6213,12.4625
2023,6213,29.8425
2024,6213,42.81333333
2014,6214,19.07
2015,6214,22.6575
2016,6214,15.955
2017,6214,13.15
2018,6214,14.2975
2019,6214,12.0575
2020,6214,11.725
2021,6214,15.7975
2022,6214,15.8575
2023,6214,18.7475
2024,6214,18.37333333
2014,6215,16.07
2015,6215,24.75
2016,6215,29.635
2017,6215,26.3775
2018,6215,30.97
2019,6215,28.1475
2020,6215,17.64
2021,6215,11.765
2022,6215,8.03
2023,6215,18.46
2024,6215,44.46
2014,6216,11.205
2015,6216,9.7525
2016,6216,9.76
2017,6216,11.6475
2018,6216,12.315
2019,6216,14.375
2020,6216,17.845
2021,6216,16.0275
2022,6216,14.415
2023,6216,18.6725
2024,6216,21.31333333
2014,6224,13.59
2015,6224,12.545
2016,6224,11.2275
2017,6224,13.235
2018,6224,14.71
2019,6224,13.7625
2020,6224,15.2225
2021,6224,22.735
2022,6224,29.7525
2023,6224,51.7975
2024,6224,39.22
2023,6225,85.67
2024,6225,42.34333333
2014,6226,29.615
2015,6226,130.8
2016,6226,20.5
2017,6226,34.2625
2018,6226,90.215
2019,6226,11.76
2020,6226,76.46666667
2021,6226,1650
2022,6226,1167.5
2014,6230,13.165
2015,6230,12.5925
2016,6230,14.3525
2017,6230,14.9625
2018,6230,15.435
2019,6230,26.1425
2020,6230,27.7275
2021,6230,33.03
2022,6230,19.05
2023,6230,21.49
2024,6230,38.22
2015,6235,29.59
2016,6235,3.4575
2017,6235,14.375
2018,6235,22.6175
2019,6235,2380
2020,6235,14.28666667
2021,6235,16.5175
2022,6235,26.005
2023,6235,38.035
2024,6235,21.33333333
2014,6239,12.875
2015,6239,12.67
2016,6239,13.405
2017,6239,12.8275
2018,6239,10.55
2019,6239,10.92
2020,6239,11.425
2021,6239,10.03
2022,6239,7.325
2023,6239,9.96
2024,6239,15.21
2021,6243,32.13
2022,6243,21.2275
2023,6243,33.4575
2024,6243,35.98
2014,6257,10.56
2015,6257,10.4875
2016,6257,10.945
2017,6257,11.1875
2018,6257,11.6975
2019,6257,10.25
2020,6257,9.975
2021,6257,10.3775
2022,6257,7.785
2023,6257,12.4475
2024,6257,15.17
2014,6269,11
2015,6269,10.585
2016,6269,9.2875
2017,6269,11.82
2018,6269,9.6875
2019,6269,10.225
2020,6269,12.61
2021,6269,13.9725
2022,6269,9.5425
2023,6269,11.56
2024,6269,13.51333333
2014,6271,13.08
2015,6271,11.8775
2016,6271,17.1875
2017,6271,21.5075
2018,6271,17.9325
2019,6271,24.845
2020,6271,21.085
2021,6271,18.7325
2022,6271,12.5475
2023,6271,18.72
2024,6271,21.05
2014,6277,12.775
2015,6277,13.035
2016,6277,12.7025
2017,6277,13.205
2018,6277,8.765
2019,6277,10.81
2020,6277,8.5225
2021,6277,11.1475
2022,6277,13.44
2023,6277,15.9125
2024,6277,18.89333333
2014,6278,11.42
2015,6278,10.095
2016,6278,11.6775
2017,6278,12.005
2018,6278,12.54
2019,6278,13.6775
2020,6278,14.76
2021,6278,10.9875
2022,6278,7.12
2023,6278,9.3125
2024,6278,11.53666667
2014,6281,14.545
2015,6281,13.7775
2016,6281,12.6575
2017,6281,13.28
2018,6281,15.115
2019,6281,15.4075
2020,6281,13.0475
2021,6281,13.895
2022,6281,14.025
2023,6281,15.705
2024,6281,17.53333333
2014,6282,16.93
2015,6282,15.655
2016,6282,22.27
2017,6282,31.4775
2018,6282,14.82
2019,6282,8.625
2020,6282,8.5575
2021,6282,19.32
2022,6282,25.35
2023,6282,205.2425
2024,6282,594.3
2015,6283,44.5
2016,6283,13.5525
2017,6283,106.0375
2018,6283,196.5
2019,6283,526.35
2014,6285,16.165
2015,6285,14.855
2016,6285,14.835
2017,6285,14.9875
2018,6285,14.0675
2019,6285,18.225
2020,6285,18.005
2021,6285,22.385
2022,6285,12.7525
2023,6285,14.275
2024,6285,16.43666667
2018,6288,21.77666667
2019,6288,19.6725
2020,6288,27.725
2021,6288,169.52
2022,6288,303.725
2023,6288,502.475
2024,6288,172.8066667
2014,6405,10.55
2015,6405,39.7475
2016,6405,233.55
2017,6405,109.8825
2018,6405,114.4625
2019,6405,622.7
2020,6405,22.5475
2021,6405,21.3925
2022,6405,101.045
2014,6409,18.32
2015,6409,23.23
2016,6409,25.4875
2017,6409,27.5725
2018,6409,25.695
2019,6409,26.49
2020,6409,35.1325
2021,6409,53.81
2022,6409,35.6975
2023,6409,38.865
2024,6409,43.75333333
2014,6412,14.215
2015,6412,12.9275
2016,6412,11.805
2017,6412,14.3325
2018,6412,15.1525
2019,6412,14.8175
2020,6412,12.47
2021,6412,11.445
2022,6412,9.35
2023,6412,13.0775
2024,6412,16.90333333
2014,6414,25.465
2015,6414,30.3475
2016,6414,32.505
2017,6414,29.5425
2018,6414,25.595
2019,6414,17.67
2020,6414,18.2575
2021,6414,16.85
2022,6414,8.2825
2023,6414,11.37
2024,6414,18.38
2014,6415,23.695
2015,6415,22.095
2016,6415,24.69
2017,6415,31.0675
2018,6415,28.465
2019,6415,28.76
2020,6415,54.03
2021,6415,72.215
2022,6415,43.2625
2023,6415,98.0975
2024,6415,240.3
2018,6416,19.83666667
2019,6416,18.98
2020,6416,26.76
2021,6416,29.2325
2022,6416,18.93
2023,6416,19.9825
2024,6416,31.16666667
2014,6426,17.7
2015,6426,17.435
2016,6426,16.885
2017,6426,51.86
2018,6426,85.1525
2019,6426,62.8875
2020,6426,34.305
2021,6426,97.755
2022,6426,49.0925
2023,6426,60.88
2014,6431,15.76
2015,6431,112
2021,6431,424.665
2022,6431,412.3
2017,6438,12.00333333
2018,6438,13.3375
2019,6438,34.3075
2020,6438,14.68
2021,6438,12.08
2022,6438,9.6925
2023,6438,11.7325
2024,6438,13.78
2015,6442,10.525
2016,6442,11.1975
2017,6442,30.0175
2018,6442,23.545
2019,6442,55.19666667
2021,6442,42.27
2022,6442,12.15
2023,6442,19.7025
2024,6442,54.10333333
2015,6443,32.36
2016,6443,125.3475
2021,6443,425
2022,6443,137.1925
2023,6443,43.4325
2024,6443,34.13
2024,6446,1384.2
2014,6449,14
2015,6449,10.88
2016,6449,9.97
2017,6449,15.2075
2018,6449,20.135
2019,6449,18.115
2020,6449,15.1325
2021,6449,17.9725
2022,6449,12.66
2023,6449,16.635
2024,6449,27.94
2015,6451,13.72
2016,6451,11.2425
2017,6451,51.24
2018,6451,62.1425
2019,6451,25.805
2020,6451,16.0025
2021,6451,21.6125
2022,6451,32.3775
2023,6451,35.215
2024,6451,66.61666667
2015,6456,15.99333333
2016,6456,10.4875
2017,6456,13.08
2018,6456,9.5225
2019,6456,10.185
2020,6456,10.08
2021,6456,9.1675
2022,6456,7.525
2023,6456,42.35
2015,6464,16.14
2016,6464,19.0225
2017,6464,21.8675
2018,6464,22.8025
2019,6464,19.99
2020,6464,16.52
2021,6464,12.42
2022,6464,12.5425
2023,6464,14.655
2024,6464,14.61
2017,6472,66.58
2018,6472,13.4425
2019,6472,14.3125
2020,6472,17.3975
2021,6472,20.185
2022,6472,18.44
2023,6472,27.795
2024,6472,27.06333333
2017,6477,78.95333333
2018,6477,12.125
2019,6477,10.0825
2020,6477,14.52
2021,6477,29.8925
2022,6477,32.3475
2023,6477,30.1575
2024,6477,60.51
2019,6491,23.82
2020,6491,20.105
2021,6491,32.7975
2022,6491,21.155
2023,6491,17.09
2024,6491,19.43333333
2014,6504,23.965
2015,6504,24.19
2016,6504,18.415
2017,6504,20.2675
2018,6504,20.455
2019,6504,19.9775
2020,6504,13.97
2021,6504,28.085
2022,6504,75.3
2023,6504,60.5075
2024,6504,32.93
2014,6505,75
2015,6505,24.3525
2016,6505,14.2225
2017,6505,13.115
2018,6505,17.64
2019,6505,22.305
2020,6505,61.025
2021,6505,32.4625
2022,6505,34.345
2023,6505,41.865
2024,6505,25.41333333
2021,6515,23.21
2022,6515,16.39
2023,6515,39.86
2024,6515,62.69
2016,6525,10.03333333
2017,6525,11.8575
2018,6525,12.375
2019,6525,12.255
2020,6525,11.0825
2021,6525,14.5075
2022,6525,11.0125
2023,6525,13.2125
2024,6525,15.03666667
2023,6526,89.18
2024,6526,90.00333333
2016,6531,14.12666667
2017,6531,19.2125
2018,6531,30.0575
2020,6531,76.31333333
2021,6531,55.345
2022,6531,16.465
2023,6531,37.3775
2024,6531,37.16
2017,6533,261.8
2018,6533,164.4075
2019,6533,221.975
2020,6533,252.775
2021,6533,224.375
2022,6533,68.27
2023,6533,627.4
2017,6552,972.05
2018,6552,62.3875
2019,6552,27.45
2020,6552,20.765
2021,6552,20.795
2022,6552,21.7975
2023,6552,166.03
2024,6552,75.35666667
2018,6558,20.88
2019,6558,33.505
2020,6558,40.32
2021,6558,291.7875
2024,6558,168.8
2017,6573,17.73
2018,6573,30.9475
2019,6573,1325
2017,6579,16.895
2018,6579,12.765
2019,6579,13.26
2020,6579,16.8775
2021,6579,16.8
2022,6579,10.4975
2023,6579,14.5975
2024,6579,19.78333333
2018,6581,15.345
2019,6581,19.5075
2020,6581,17.59
2021,6581,16.78
2022,6581,11.93
2023,6581,15.4025
2024,6581,18.16333333
2017,6582,17.07
2018,6582,13.9675
2019,6582,11.9225
2020,6582,9.9175
2021,6582,8.66
2022,6582,12.755
2023,6582,123.485
2022,6585,15.52
2023,6585,17.9025
2024,6585,22.30333333
2017,6591,21.13
2018,6591,19.2075
2019,6591,14.39
2020,6591,10.07
2021,6591,9.53
2022,6591,7.0525
2023,6591,11.4675
2024,6591,15.89
2019,6592,15.3
2020,6592,14.565
2021,6592,15.5625
2022,6592,15.835
2023,6592,19.935
2024,6592,17.87333333
2014,6605,11.695
2015,6605,11.6
2016,6605,12.02
2017,6605,13.155
2018,6605,13.2025
2019,6605,14.25
2020,6605,14.3675
2021,6605,10.9975
2022,6605,7.4175
2023,6605,9.3525
2024,6605,14.46333333
2023,6606,27.5525
2024,6606,27.82333333
2018,6625,23.6
2019,6625,171.1775
2023,6625,28.07
2024,6625,13.89333333
2018,6641,10
2019,6641,9.7825
2020,6641,9.635
2021,6641,10.0725
2022,6641,10.6525
2023,6641,21.335
2024,6641,23.44
2018,6655,14.29
2019,6655,17.0725
2020,6655,13.2
2021,6655,11.46
2022,6655,20.1575
2023,6655,29.1275
2024,6655,35.93666667
2023,6658,43.69
2024,6658,58.98333333
2018,6666,16.05
2019,6666,17.455
2020,6666,25.8225
2021,6666,44.45
2022,6666,52.425
2023,6666,47.5375
2024,6666,34.71
2018,6668,37.87
2019,6668,39.785
2020,6668,29.3625
2021,6668,174.6
2019,6669,12.5125
2020,6669,16.225
2021,6669,19.3625
2022,6669,12.3325
2023,6669,20.16
2024,6669,28.12
2018,6670,9.47
2019,6670,10.775
2020,6670,15.055
2021,6670,14.6425
2022,6670,6.85
2023,6670,8.86
2024,6670,13.84333333
2018,6671,13.26
2019,6671,13.5925
2020,6671,10.995
2021,6671,13.5225
2022,6671,15.0975
2023,6671,14.9825
2024,6671,14.73
2019,6672,12.80333333
2020,6672,12.79
2021,6672,13.7175
2022,6672,9.3925
2023,6672,14.375
2024,6672,13.05333333
2018,6674,15.2
2019,6674,62.43
2020,6674,53.785
2021,6674,57.6175
2022,6674,228.3
2022,6689,64.285
2023,6689,59.355
2024,6689,38.36
2022,6691,7.1625
2023,6691,13.515
2024,6691,18.83333333
2022,6695,50
2023,6695,436.9
2019,6698,26.85
2020,6698,181.18
2021,6698,200.15
2022,6698,287.1
2019,6706,22.74
2020,6706,26.4025
2021,6706,18.305
2022,6706,9.2625
2023,6706,16.735
2019,6715,29.9
2020,6715,28.8775
2021,6715,33.175
2022,6715,18.9175
2023,6715,21.2375
2024,6715,28.00333333
2022,6719,26.3625
2023,6719,155.6475
2024,6719,137.57
2023,6742,150
2024,6742,239.8333333
2020,6743,29.55
2021,6743,66.12666667
2022,6743,205.8666667
2023,6743,346.4666667
2023,6753,18.5075
2024,6753,22.37333333
2020,6754,12.22
2021,6754,12.49
2022,6754,9.98
2023,6754,11.755
2024,6754,11.61333333
2020,6756,44.99
2021,6756,41.4125
2022,6756,22.2625
2023,6756,52.265
2024,6756,65.11333333
2021,6768,20.82
2022,6768,10.8575
2023,6768,14.9075
2024,6768,22.64666667
2021,6770,14.47
2022,6770,7.0975
2023,6770,14.11333333
2021,6776,11.47
2022,6776,8.4275
2023,6776,11.0525
2024,6776,12.59333333
2021,6781,34.5175
2022,6781,25.7675
2023,6781,26.125
2024,6781,27.52
2022,6782,25.61
2023,6782,32.9175
2024,6782,34.88
2022,6789,44.34
2023,6789,114.89
2024,6789,173.5
2021,6790,12.23
2022,6790,12.66
2023,6790,12.5025
2024,6790,13.22333333
2021,6792,30.53
2022,6792,14.6475
2023,6792,18.6925
2024,6792,19.51666667
2022,6796,32.62333333
2023,6796,48.3525
2024,6796,50.62333333
2022,6799,14.05333333
2023,6799,26.79
2024,6799,29.74333333
2023,6805,37.57
2024,6805,64.73
2021,6806,28.44
2022,6806,45.28
2023,6806,48.4175
2024,6806,45.16333333
2022,6807,8.33
2023,6807,7.9175
2024,6807,10.29
2022,6830,14.55
2023,6830,24.985
2024,6830,28.57666667
2022,6834,19.485
2023,6834,180.485
2024,6834,1268
2022,6835,9.74
2023,6835,11.59
2024,6835,13.15
2023,6861,33.7725
2024,6861,27.36333333
2023,6863,25.7475
2024,6863,27.95333333
2023,6869,10.55
2024,6869,21.55
2024,6906,43.71333333
2024,6914,18.32
2023,6916,22.11
2024,6916,25.74333333
2024,6928,22.32
2023,6933,34.38
2024,6933,47.11333333
2023,6937,46.91
2024,6937,37.41333333
2024,6952,21.81
2014,8011,32.245
2015,8011,187.61
2016,8011,49.89
2017,8011,46.145
2018,8011,546.075
2023,8011,268.9
2024,8011,126.2633333
2014,8016,12.765
2015,8016,15.1975
2016,8016,12.4575
2017,8016,11.6075
2018,8016,13.635
2019,8016,16.7475
2020,8016,12.7525
