year,stockID,roa
2022,3056,10.8
2021,3056,3.35
2020,3056,6.42
2019,3056,3.95
2018,3056,3.31
2017,3056,7.92
2016,3056,10.5
2015,3056,7.19
2014,3056,4.41
2013,3056,19.1
2012,3056,-0.33
2011,3056,20.8
2010,3056,-0.32
2009,3056,2.25
2008,3056,-3.92
2023,3057,-11.6
2022,3057,0.21
2021,3057,0.03
2020,3057,-2.75
2019,3057,-16.1
2018,3057,-2.9
2017,3057,-24.1
2016,3057,-11.2
2015,3057,2.38
2014,3057,12.3
2013,3057,10.9
2012,3057,3.46
2011,3057,-5.78
2010,3057,0.25
2009,3057,6.7
2008,3057,7.95
2023,3058,0.94
2022,3058,-3.26
2021,3058,-6.26
2020,3058,-2.42
2019,3058,-0.32
2018,3058,-3.26
2017,3058,-0.71
2016,3058,1.91
2015,3058,0.29
2014,3058,0.34
2013,3058,2.25
2012,3058,6.58
2011,3058,1.09
2010,3058,5.33
2009,3058,6.91
2008,3058,2.46
2023,3059,2.56
2022,3059,3
2021,3059,1.8
2020,3059,1.12
2019,3059,-0.03
2018,3059,1.11
2017,3059,0.33
2016,3059,0.65
2015,3059,1.76
2014,3059,1.75
2013,3059,-2.06
2012,3059,1.58
2011,3059,0.99
2010,3059,6.54
2009,3059,11.3
2008,3059,9.92
2023,3060,-5.44
2022,3060,0.43
2021,3060,3.71
2020,3060,-5.57
2019,3060,-7.92
2018,3060,-5.43
2017,3060,0.55
2016,3060,2.89
2015,3060,10.3
2014,3060,10.6
2013,3060,7.41
2012,3060,14.1
2011,3060,2.8
2010,3060,11.9
2009,3060,5.42
2008,3060,7.7
2023,3062,-4.34
2022,3062,-4.86
2021,3062,0.31
2020,3062,0.29
2019,3062,0.65
2018,3062,2.12
2017,3062,1.71
2016,3062,3.87
2015,3062,5.06
2014,3062,3.81
2013,3062,1.99
2012,3062,0.73
2011,3062,7.99
2010,3062,4.82
2009,3062,8.86
2008,3062,5.23
2023,3090,7.68
2022,3090,17
2021,3090,10.5
2020,3090,8.3
2019,3090,7.65
2018,3090,19.6
2017,3090,8.28
2016,3090,5.83
2015,3090,5.73
2014,3090,5.98
2013,3090,8.02
2012,3090,7.64
2011,3090,10.7
2010,3090,10.4
2009,3090,9.85
2008,3090,7.72
2023,3092,-3.11
2022,3092,1.26
2021,3092,0.49
2020,3092,3.27
2019,3092,8.45
2018,3092,11.9
2017,3092,11.5
2016,3092,10.8
2015,3092,3.01
2014,3092,2.68
2013,3092,-1.24
2012,3092,-0.84
2011,3092,2.18
2010,3092,4.71
2009,3092,4.75
2008,3092,3.07
2023,3094,4.33
2022,3094,5.83
2021,3094,5.97
2020,3094,2.79
2019,3094,3.39
2018,3094,3.06
2017,3094,4.04
2016,3094,5.38
2015,3094,6.3
2014,3094,6.21
2013,3094,5.39
2012,3094,4.42
2011,3094,3.5
2010,3094,8.88
2009,3094,9.71
2008,3094,4.07
2023,3130,13.2
2022,3130,14.1
2021,3130,13.1
2020,3130,9.77
2019,3130,11.4
2018,3130,11.8
2017,3130,13.7
2016,3130,17
2015,3130,14.6
2014,3130,15.4
2013,3130,13.5
2012,3130,10.8
2011,3130,12.5
2010,3130,15.9
2009,3130,10.5
2008,3130,15.5
2023,3138,6.65
2022,3138,12.1
2021,3138,13.9
2020,3138,7.16
2019,3138,5.05
2018,3138,6.26
2017,3138,4.58
2016,3138,4.52
2015,3138,6.07
2014,3138,4.82
2013,3138,2.87
2012,3138,1.97
2011,3138,1.36
2010,3138,0.79
2009,3138,-3.93
2008,3138,-5.75
2023,3149,-2.78
2022,3149,-7.13
2021,3149,-2.83
2020,3149,-7.39
2019,3149,-1.34
2018,3149,-2.38
2017,3149,0.34
2016,3149,-4.98
2015,3149,-32.8
2014,3149,-11.8
2013,3149,-6.81
2012,3149,4.07
2011,3149,9.03
2010,3149,11.1
2009,3149,-5.99
2008,3149,-6.3
2023,3164,1.34
2022,3164,2.8
2021,3164,6.62
2020,3164,3.78
2019,3164,3.54
2018,3164,9.98
2017,3164,3.1
2016,3164,-15.5
2015,3164,-5.81
2014,3164,-24.8
2013,3164,2.2
2012,3164,1.33
2011,3164,2.68
2010,3164,14.9
2009,3164,13.1
2008,3164,9.41
2023,3167,0.26
2022,3167,5.83
2021,3167,7.74
2020,3167,8.74
2019,3167,4.14
2018,3167,9.51
2017,3167,8.09
2016,3167,5.46
2015,3167,6.69
2014,3167,8.01
2013,3167,5.82
2012,3167,5.32
2011,3167,12.8
2010,3167,14.2
2009,3167,4.02
2008,3167,7.98
2023,3168,8.77
2022,3168,11.1
2021,3168,9.97
2020,3168,9.09
2019,3168,11.4
2018,3168,6.06
2017,3168,4.56
2016,3168,2.91
2015,3168,1.02
2014,3168,0.46
2013,3168,-2.14
2012,3168,-5.53
2011,3168,-6.34
2010,3168,0.05
2009,3168,-8.69
2008,3168,-1.7
2023,3189,1.55
2022,3189,12.1
2021,3189,8.88
2020,3189,2.2
2019,3189,-4.62
2018,3189,0.97
2017,3189,0.8
2016,3189,4.94
2015,3189,6.52
2014,3189,8.82
2013,3189,8.39
2012,3189,6.65
2011,3189,7.56
2010,3189,9
2009,3189,9.03
2008,3189,10.9
2023,3209,3
2022,3209,5.86
2021,3209,5.54
2020,3209,3.82
2019,3209,2.64
2018,3209,1.93
2017,3209,2.57
2016,3209,2.79
2015,3209,5.81
2014,3209,4.91
2013,3209,3.02
2012,3209,1.04
2011,3209,3.8
2010,3209,6.89
2009,3209,5.28
2008,3209,6.49
2023,3229,-2.69
2022,3229,-4.41
2021,3229,-11
2020,3229,-30.1
2019,3229,-16.9
2018,3229,-7
2017,3229,-1.46
2016,3229,-16.8
2015,3229,-3.44
2014,3229,3.78
2013,3229,5.19
2012,3229,-12.2
2011,3229,1.96
2010,3229,2.27
2009,3229,1.27
2008,3229,4.52
2023,3231,4.13
2022,3231,4.09
2021,3231,3.18
2020,3231,3.34
2019,3231,2.85
2018,3231,2.19
2017,3231,1.43
2016,3231,1.04
2015,3231,0.43
2014,3231,1.26
2013,3231,2.12
2012,3231,2.75
2011,3231,3.84
2010,3231,6.05
2009,3231,5.74
2008,3231,5.56
2023,3257,14.5
2022,3257,6.32
2021,3257,21.2
2020,3257,14
2019,3257,5.33
2018,3257,6.26
2017,3257,4
2016,3257,7.08
2015,3257,8.31
2014,3257,19
2013,3257,17.6
2012,3257,13.2
2011,3257,11.6
2010,3257,16.8
2009,3257,9.83
2023,3266,4.7
2022,3266,1.14
2021,3266,0.33
2020,3266,1.28
2019,3266,2.21
2018,3266,0.62
2017,3266,-0.47
2016,3266,-0.5
2015,3266,-6.83
2014,3266,15.1
2013,3266,21
2012,3266,-3.61
2023,3296,-3.78
2022,3296,-2.61
2021,3296,-6.27
2020,3296,0.97
2019,3296,1.12
2018,3296,4.2
2017,3296,0.1
2016,3296,5
2015,3296,0.35
2014,3296,1.57
2013,3296,-2.59
2012,3296,4.44
2011,3296,-4.68
2010,3296,5.5
2009,3296,11
2008,3296,6.3
2023,3305,2.87
2022,3305,6.51
2021,3305,8.15
2020,3305,2.75
2019,3305,2.68
2018,3305,0.66
2017,3305,1.39
2016,3305,3.84
2015,3305,1.73
2014,3305,4.79
2013,3305,6.05
2012,3305,5.89
2011,3305,8.56
2010,3305,7.53
2009,3305,8.92
2008,3305,6.19
2023,3308,20.7
2022,3308,1.15
2021,3308,-1.8
2020,3308,-5.46
2019,3308,-5.17
2018,3308,-7.37
2017,3308,-2.35
2016,3308,-0.76
2015,3308,0
2014,3308,-1.11
2013,3308,-3.93
2012,3308,-1.07
2011,3308,-3.6
2010,3308,-1.56
2009,3308,3.03
2008,3308,3.22
2023,3311,3.61
2022,3311,3.16
2021,3311,2.07
2020,3311,-11.8
2019,3311,-0.75
2018,3311,-0.7
2017,3311,-1.47
2016,3311,-1.7
2015,3311,1.31
2014,3311,-15.4
2013,3311,2.54
2012,3311,6.97
2011,3311,9.74
2010,3311,12.1
2009,3311,12.2
2008,3311,12.2
2023,3312,4.16
2022,3312,5.82
2021,3312,6.95
2020,3312,3.85
2019,3312,3.62
2018,3312,3.93
2017,3312,-6.81
2016,3312,1.47
2015,3312,-8.7
2014,3312,1.51
2013,3312,3.41
2012,3312,1.29
2011,3312,5.04
2010,3312,3.86
2009,3312,8.99
2008,3312,-1.02
2023,3321,-14.7
2022,3321,-13.3
2021,3321,-3.7
2020,3321,-10.7
2019,3321,-13
2018,3321,-9.57
2017,3321,-7.05
2016,3321,-7.26
2015,3321,5.77
2014,3321,12
2013,3321,11.1
2023,3338,6.58
2022,3338,7.05
2021,3338,4.45
2020,3338,5.17
2019,3338,7.45
2018,3338,4.49
2017,3338,1.36
2016,3338,7.54
2015,3338,5.95
2014,3338,7.87
2013,3338,7.26
2012,3338,7.15
2011,3338,3.76
2010,3338,1.36
2009,3338,-3.27
2008,3338,-6.31
2023,3346,3.45
2022,3346,0.42
2021,3346,1.63
2020,3346,0.24
2019,3346,0.27
2018,3346,4.63
2017,3346,6.68
2016,3346,6.88
2015,3346,2.82
2014,3346,3.82
2013,3346,4.77
2012,3346,2.09
2011,3346,4.68
2010,3346,2.54
2023,3356,12.4
2022,3356,4.64
2021,3356,6.95
2020,3356,6.1
2019,3356,0.81
2018,3356,2.13
2017,3356,-7.11
2016,3356,4.63
2015,3356,15.2
2014,3356,21.1
2013,3356,26.7
2012,3356,25.3
2011,3356,24.8
2010,3356,17.1
2009,3356,22.1
2008,3356,36.2
2023,3376,3.76
2022,3376,7.75
2021,3376,5.34
2020,3376,7.98
2019,3376,7.05
2018,3376,7.11
2017,3376,4.53
2016,3376,6.6
2015,3376,10.3
2014,3376,8.2
2013,3376,6.35
2012,3376,7.36
2011,3376,3
2010,3376,6.49
2009,3376,13.1
2008,3376,13.5
2023,3380,2.51
2022,3380,4.47
2021,3380,2.09
2020,3380,2.79
2019,3380,1.2
2018,3380,-0.61
2017,3380,3.92
2016,3380,4.26
2015,3380,-2.19
2014,3380,3.08
2013,3380,4.48
2012,3380,4.03
2011,3380,5.15
2010,3380,5.88
2009,3380,5.82
2008,3380,7.76
2023,3406,7.71
2022,3406,9.5
2021,3406,8.06
2020,3406,12.9
2019,3406,15
2018,3406,7.23
2017,3406,8.77
2016,3406,-1.33
2015,3406,-7.69
2014,3406,-4.77
2013,3406,-2.49
2012,3406,6.11
2011,3406,10.8
2010,3406,9
2009,3406,-13.5
2008,3406,-15.5
2023,3413,10.2
2022,3413,13.8
2021,3413,11.8
2020,3413,12.6
2019,3413,7.94
2018,3413,15.3
2017,3413,17.6
2016,3413,13.5
2015,3413,13
2014,3413,9.59
2013,3413,1.39
2012,3413,-12.8
2011,3413,-5.96
2010,3413,3.72
2009,3413,-18.1
2008,3413,-14.5
2023,3416,13.2
2022,3416,12.4
2021,3416,11.6
2020,3416,9.75
2019,3416,9.67
2018,3416,8.24
2017,3416,6.11
2016,3416,9.61
2015,3416,11
2014,3416,13.1
2013,3416,14.7
2012,3416,10.2
2011,3416,10.8
2010,3416,13.7
2023,3419,-5.5
2022,3419,1.22
2021,3419,-1.69
2020,3419,3.11
2019,3419,-3.36
2018,3419,3.05
2017,3419,-3.4
2016,3419,3.71
2015,3419,-2.1
2014,3419,-1.18
2013,3419,-4
2012,3419,2.64
2011,3419,-2.14
2010,3419,-1.75
2009,3419,0.26
2008,3419,-1.54
2023,3432,-6.79
2022,3432,-128
2021,3432,3.22
2020,3432,1.74
2019,3432,2.32
2018,3432,16.1
2017,3432,-1.3
2016,3432,0.37
2015,3432,0.54
2014,3432,2.04
2013,3432,-2.85
2012,3432,-7.22
2011,3432,-6.71
2010,3432,4.08
2009,3432,7.81
2008,3432,5.49
2023,3437,-4.49
2022,3437,-3.81
2021,3437,1.99
2020,3437,-2.46
2019,3437,-4.46
2018,3437,-7.24
2017,3437,1.69
2016,3437,1.04
2015,3437,5.7
2014,3437,7.62
2013,3437,17
2012,3437,14.1
2011,3437,8.77
2008,3437,-32.3
2023,3443,16.6
2022,3443,20.6
2021,3443,11.9
2020,3443,9.4
2019,3443,7.7
2018,3443,12
2017,3443,11.5
2016,3443,9.25
2015,3443,9.57
2014,3443,9.27
2013,3443,6.13
2012,3443,12.5
2011,3443,11
2010,3443,13.8
2009,3443,10.2
2008,3443,19.6
2023,3447,-2.02
2022,3447,7.44
2021,3447,5.87
2020,3447,7.55
2019,3447,8.32
2018,3447,-8.94
2017,3447,3.42
2016,3447,5.96
2015,3447,9.21
2014,3447,15
2013,3447,10.6
2012,3447,7.35
2011,3447,1.27
2010,3447,7.24
2009,3447,-12
2008,3447,4.9
2023,3450,1.38
2022,3450,6.45
2021,3450,8.67
2020,3450,7.06
2019,3450,6.96
2018,3450,12.3
2017,3450,13.9
2016,3450,20.2
2015,3450,23.4
2014,3450,19.1
2013,3450,11.9
2012,3450,8.76
2011,3450,13.4
2010,3450,19.6
2023,3454,7.58
2022,3454,11.8
2021,3454,4.07
2020,3454,4.73
2019,3454,5.32
2018,3454,6.06
2017,3454,8.43
2016,3454,13.6
2015,3454,12.8
2014,3454,10.7
2013,3454,24.2
2012,3454,22.7
2011,3454,21.2
2010,3454,10.6
2009,3454,5.29
2008,3454,8.06
2023,3481,-5.02
2022,3481,-6.56
2021,3481,13.6
2020,3481,0.44
2019,3481,-4.46
2018,3481,0.54
2017,3481,9.42
2016,3481,0.49
2015,3481,2.49
2014,3481,4.38
2013,3481,0.94
2012,3481,-4.81
2011,3481,-9.28
2010,3481,-3.19
2009,3481,-1.41
2008,3481,3.16
2023,3494,-13.6
2022,3494,-16.1
2021,3494,-10.5
2020,3494,-24.8
2019,3494,-11.5
2018,3494,-10.9
2017,3494,-9.49
2016,3494,-3.17
2015,3494,-0.05
2014,3494,2.1
2013,3494,-2.73
2012,3494,-2.88
2011,3494,-2.5
2010,3494,5.51
2009,3494,8.02
2008,3494,9.67
2023,3501,5.98
2022,3501,8.91
2021,3501,4.27
2020,3501,5.45
2019,3501,6.63
2018,3501,8.54
2017,3501,6.82
2016,3501,9.75
2015,3501,10.4
2014,3501,7.1
2013,3501,7.95
2012,3501,7.88
2011,3501,7.72
2010,3501,10.7
2009,3501,10
2008,3501,6.13
2023,3504,-5.6
2022,3504,1.15
2021,3504,0.47
2020,3504,-4.04
2019,3504,0.09
2018,3504,3.25
2017,3504,-2.72
2016,3504,-3.66
2015,3504,2.22
2014,3504,3.22
2013,3504,3.99
2012,3504,7.5
2011,3504,10.4
2010,3504,10.4
2009,3504,11.4
2008,3504,18.1
2023,3515,6.71
2022,3515,8
2021,3515,17.8
2020,3515,13.7
2019,3515,6.62
2018,3515,6.47
2017,3515,5.19
2016,3515,1.52
2015,3515,2.61
2014,3515,5.85
2013,3515,12.1
2012,3515,11.8
2011,3515,15.2
2010,3515,13.4
2009,3515,13.9
2008,3515,8.68
2023,3518,-2.99
2022,3518,1.32
2021,3518,2.03
2020,3518,-2.6
2019,3518,-8.85
2018,3518,-13.8
2017,3518,-8.91
2016,3518,-12.3
2015,3518,-4.07
2014,3518,-5.36
2013,3518,1.94
2012,3518,-3.62
2011,3518,0.57
2010,3518,6.09
2009,3518,11.7
2008,3518,12.2
2023,3528,1.68
2022,3528,6.36
2021,3528,7.21
2020,3528,6.36
2019,3528,5.64
2018,3528,5.97
2017,3528,6.64
2016,3528,7.5
2015,3528,8.42
2014,3528,8.64
2013,3528,9.35
2012,3528,9.84
2010,3528,12.7
2009,3528,8.53
2008,3528,9.89
2023,3530,-8.4
2022,3530,3.23
2021,3530,21.5
2020,3530,10.3
2019,3530,6.4
2018,3530,8.48
2017,3530,17.4
2016,3530,13.8
2015,3530,1.27
2014,3530,-0.66
2013,3530,-4.55
2012,3530,-1.95
2023,3532,8.12
2022,3532,16.1
2021,3532,6.03
2020,3532,5.7
2019,3532,8.93
2018,3532,22.8
2017,3532,9.76
2016,3532,3.33
2015,3532,5.79
2014,3532,4.95
2013,3532,1.37
2012,3532,0.35
2023,3533,17.8
2022,3533,24.2
2021,3533,15.4
2020,3533,15.9
2019,3533,14.3
2018,3533,13.4
2017,3533,8.84
2016,3533,6.06
2015,3533,7.31
2014,3533,10.5
2013,3533,7.4
2012,3533,11.1
2011,3533,12.5
2010,3533,21.5
2009,3533,16.1
2008,3533,9.46
2023,3535,-1.76
2022,3535,13.2
2021,3535,4.22
2020,3535,-4.45
2019,3535,4.63
2018,3535,3.43
2017,3535,-6.48
2016,3535,0.41
2015,3535,2.73
2014,3535,-2.21
2013,3535,-7.33
2012,3535,-12.4
2023,3543,1.17
2022,3543,-1.15
2021,3543,3.16
2020,3543,-6.8
2019,3543,1.73
2018,3543,1.15
2017,3543,0.16
2016,3543,1.34
2015,3543,1.1
2014,3543,-1.17
2013,3543,0.71
2012,3543,1.25
2011,3543,1.23
2010,3543,5.87
2009,3543,9.3
2008,3543,2.52
2023,3545,1.8
2022,3545,-8.36
2021,3545,32.4
2020,3545,8.21
2019,3545,-1.8
2018,3545,-20
2017,3545,-0.72
2016,3545,1.39
2015,3545,2.17
2014,3545,9.21
2013,3545,6.92
2012,3545,2.92
2023,3550,-8.35
2022,3550,-0.56
2021,3550,1.93
2020,3550,2.03
2019,3550,1.32
2018,3550,3.22
2017,3550,3.5
2016,3550,3
2015,3550,2.23
2014,3550,2.74
2013,3550,2.54
2012,3550,-0.55
2011,3550,-3.32
2010,3550,7.58
2009,3550,7
2008,3550,-0.21
2023,3557,7.89
2022,3557,11.5
2021,3557,12.2
2020,3557,15.7
2019,3557,8.1
2018,3557,0.05
2017,3557,-26.2
2016,3557,-8.92
2015,3557,-5.31
2014,3557,-25.3
2013,3557,-15
2012,3557,-3.63
2011,3557,-18.8
2010,3557,-4.36
2009,3557,4.19
2008,3557,2.6
2023,3563,8.49
2022,3563,14
2021,3563,20.1
2020,3563,19.4
2019,3563,26.6
2018,3563,48.5
2017,3563,27.7
2016,3563,15.1
2015,3563,12.5
2014,3563,13.9
2013,3563,20.3
2012,3563,19
2011,3563,24.1
2010,3563,15.3
2009,3563,3.6
2008,3563,6.57
2023,3576,-12.4
2022,3576,2.87
2021,3576,-4.21
2020,3576,-15.5
2019,3576,-11
2018,3576,-1.31
2017,3576,-11.7
2016,3576,-16.9
2015,3576,-4.03
2014,3576,0.68
2013,3576,1.86
2012,3576,-19.4
2011,3576,-13.6
2010,3576,16.8
2009,3576,-10.1
2008,3576,7.58
2023,3583,3.88
2022,3583,4.96
2021,3583,6.4
2020,3583,7.25
2019,3583,8.57
2018,3583,11.2
2017,3583,9.31
2016,3583,8.2
2015,3583,2.41
2014,3583,7.33
2013,3583,7.88
2012,3583,5.45
2011,3583,2.33
2010,3583,-1.81
2009,3583,-0.1
2008,3583,-0.8
2023,3588,1.53
2022,3588,7.5
2021,3588,17.4
2020,3588,3.84
2019,3588,1.49
2018,3588,2.32
2017,3588,1.29
2016,3588,6.84
2015,3588,6.83
2014,3588,7.45
2013,3588,8.41
2012,3588,9.3
2011,3588,10.9
2023,3591,1.15
2022,3591,0.86
2021,3591,3.27
2020,3591,0.91
2019,3591,-7.59
2018,3591,1.11
2017,3591,-4.63
2016,3591,-1.77
2015,3591,-2.77
2014,3591,-0.93
2013,3591,-4.87
2012,3591,0.67
2011,3591,4.3
2010,3591,13.6
2009,3591,14.9
2008,3591,11.3
2023,3592,7.02
2022,3592,18.9
2021,3592,30.1
2020,3592,9.59
2019,3592,8.35
2018,3592,8.04
2017,3592,6.15
2016,3592,7.22
2015,3592,6.9
2014,3592,7.26
2013,3592,12.1
2012,3592,12.3
2023,3593,-4.91
2022,3593,-6.43
2021,3593,-2.56
2020,3593,4.15
2019,3593,-15
2018,3593,-9.69
2017,3593,0.12
2016,3593,-9.81
2015,3593,-12.4
2014,3593,-13
2013,3593,-24.3
2012,3593,-9.32
2011,3593,-0.37
2010,3593,3.94
2009,3593,11.5
2008,3593,8.64
2023,3596,6.08
2022,3596,5.18
2021,3596,5.43
2020,3596,6
2019,3596,5.8
2018,3596,4.78
2017,3596,4.22
2016,3596,9.66
2015,3596,4.54
2014,3596,6.77
2013,3596,6.22
2012,3596,3.83
2011,3596,6.2
2010,3596,7.68
2009,3596,9.09
2008,3596,12.7
2023,3605,-2.14
2022,3605,1.74
2021,3605,4.39
2020,3605,2.65
2019,3605,3.39
2018,3605,2.68
2017,3605,0.83
2016,3605,2.75
2015,3605,2.1
2014,3605,6.99
2013,3605,3.03
2012,3605,3.68
2011,3605,10.6
2010,3605,10.5
2009,3605,19.4
2008,3605,17.7
2023,3607,-1.26
2022,3607,-7.09
2021,3607,-6.96
2020,3607,-8.9
2019,3607,-9.89
2018,3607,-10.9
2017,3607,-4.32
2016,3607,-3.07
2015,3607,5.7
2014,3607,6.21
2013,3607,4.08
2012,3607,2.91
2011,3607,3.21
2010,3607,3.04
2009,3607,7.31
2008,3607,8.52
2023,3617,11.9
2022,3617,10.3
2021,3617,-0.5
2020,3617,4.51
2019,3617,5.11
2018,3617,6.42
2017,3617,7.8
2016,3617,13.3
2015,3617,11.4
2014,3617,8.54
2013,3617,8.6
2012,3617,9.14
2011,3617,7.09
2010,3617,10.1
2009,3617,11.7
2008,3617,15.6
2023,3622,8.9
2022,3622,7.03
2021,3622,5.26
2020,3622,3.88
2019,3622,2.76
2018,3622,2.68
2017,3622,0.14
2016,3622,-2.97
2015,3622,-38.8
2014,3622,-19.4
2013,3622,-13.5
2012,3622,-2.52
2011,3622,2.85
2010,3622,21
2009,3622,38.5
2008,3622,25.4
2023,3645,-3.05
2022,3645,2.58
2021,3645,5.65
2020,3645,7.07
2019,3645,2.08
2018,3645,9.92
2017,3645,7.89
2016,3645,5.98
2015,3645,4.2
2014,3645,7.5
2013,3645,3.51
2012,3645,7.06
2011,3645,9.64
2023,3652,1.68
2022,3652,3.79
2021,3652,2.59
2020,3652,1
2019,3652,1.02
2018,3652,0.76
2017,3652,2.47
2016,3652,2.08
2015,3652,2.12
2014,3652,2.03
2013,3652,1.29
2012,3652,0.45
2011,3652,1.62
2010,3652,5.89
2009,3652,3.17
2008,3652,7.59
2023,3653,14.2
2022,3653,18.1
2021,3653,9.93
2020,3653,10.4
2019,3653,11
2018,3653,7.97
2017,3653,4.35
2016,3653,4.76
2015,3653,4.33
2014,3653,7.72
2013,3653,5.6
2012,3653,4.53
2011,3653,8.98
2010,3653,12.9
2009,3653,12.3
2008,3653,14.1
2023,3661,12.7
2022,3661,11.1
2021,3661,13.3
2020,3661,11.6
2019,3661,9.7
2018,3661,7.53
2017,3661,9.64
2016,3661,-5.87
2015,3661,3.56
2014,3661,8.08
2013,3661,6.2
2012,3661,1.2
2011,3661,3.58
2010,3661,16.6
2009,3661,1.4
2008,3661,-24
2023,3665,4.26
2022,3665,9.66
2021,3665,8.37
2020,3665,7.79
2019,3665,8.8
2018,3665,8.88
2017,3665,9.95
2016,3665,10.7
2015,3665,11.2
2014,3665,10.6
2013,3665,11.9
2012,3665,6.85
2011,3665,4.1
2010,3665,12.5
2009,3665,7.21
2023,3669,5.97
2022,3669,7.99
2021,3669,14.6
2020,3669,20.4
2019,3669,2.45
2018,3669,1.61
2017,3669,1.54
2016,3669,4.49
2015,3669,-0.94
2014,3669,0.72
2013,3669,-1.59
2012,3669,1.13
2011,3669,5.86
2010,3669,17.2
2009,3669,25.4
2008,3669,26.8
2023,3673,0.26
2022,3673,0.72
2021,3673,1.36
2020,3673,1.22
2019,3673,0.36
2018,3673,0.44
2017,3673,2.8
2016,3673,-1.48
2015,3673,-15
2014,3673,0.37
2013,3673,5.44
2012,3673,13.4
2011,3673,16.6
2010,3673,17.9
2009,3673,23.6
2008,3673,4.84
2023,3679,5.58
2022,3679,7.88
2021,3679,6.85
2020,3679,8.8
2019,3679,4.46
2018,3679,3.17
2017,3679,5.66
2016,3679,8.03
2015,3679,4.62
2014,3679,4.09
2013,3679,4.07
2012,3679,5.99
2011,3679,9.81
2010,3679,10.9
2009,3679,15.4
2008,3679,21.6
2023,3686,-4.04
2022,3686,-3.99
2021,3686,-2.18
2020,3686,-12.8
2019,3686,-14.9
2018,3686,-79.3
2017,3686,-19.3
2016,3686,-16.8
2015,3686,-11.7
2014,3686,-9.4
2013,3686,-10.1
2012,3686,-11.7
2023,3694,5.97
2022,3694,4.9
2021,3694,5.01
2020,3694,5.58
2019,3694,-2.43
2018,3694,-2.89
2017,3694,0.99
2016,3694,2.33
2015,3694,1.12
2014,3694,-14.5
2013,3694,-6.02
2012,3694,-2.95
2011,3694,0.34
2010,3694,8.5
2009,3694,11
2008,3694,11.4
2023,3701,5.93
2022,3701,7.79
2021,3701,4.81
2020,3701,-0.18
2019,3701,1.51
2018,3701,6.94
2017,3701,0.65
2016,3701,2.37
2015,3701,-5.33
2014,3701,-4.71
2013,3701,-4.62
2012,3701,-6.71
2011,3701,-6.4
2010,3701,-2.44
2009,3701,-7.53
2008,3701,-3.34
2023,3702,2.72
2022,3702,3.68
2021,3702,4.47
2020,3702,3.53
2019,3702,3.05
2018,3702,4.01
2017,3702,4.12
2016,3702,2.99
2015,3702,3.2
2014,3702,3.94
2013,3702,3.73
2012,3702,3.97
2011,3702,5.02
2010,3702,6.46
2009,3702,6.84
2008,3702,4.12
2023,3703,1.73
2022,3703,3.56
2021,3703,2.72
2020,3703,2.5
2019,3703,0.23
2018,3703,3.06
2017,3703,1.3
2016,3703,0.85
2015,3703,1
2014,3703,-1.74
2013,3703,1.72
2012,3703,4.05
2011,3703,2.1
2010,3703,4.37
2023,3704,5.54
2022,3704,6.71
2021,3704,5.35
2020,3704,4.74
2019,3704,0.63
2018,3704,-3.81
2017,3704,-3.9
2016,3704,1.81
2015,3704,-3.82
2014,3704,1.09
2013,3704,2.35
2012,3704,-0.12
2011,3704,9.05
2010,3704,5.44
2023,3705,7.46
2022,3705,7.14
2021,3705,6.14
2020,3705,6.26
2019,3705,6.25
2018,3705,6.02
2017,3705,4.41
2016,3705,6.26
2015,3705,9.97
2014,3705,8.61
2013,3705,7.89
2012,3705,6.14
2011,3705,15.5
2010,3705,0
2009,3705,8.35
2023,3706,2.05
2022,3706,11.5
2021,3706,17.9
2020,3706,5.06
2019,3706,5.36
2018,3706,6.92
2017,3706,5.31
2016,3706,5.71
2015,3706,3.76
2014,3706,1.65
2013,3706,2.59
2023,3708,8.98
2022,3708,6.65
2021,3708,1.63
2020,3708,6.65
2019,3708,9.29
2018,3708,12.5
2017,3708,2.5
2016,3708,1.15
2023,3711,4.89
2022,3711,9.45
2021,3711,10.5
2020,3711,5.13
2019,3711,3.31
2018,3711,5.9
2017,3711,6.78
2023,3712,2.33
2022,3712,2.32
2021,3712,2.65
2020,3712,0.88
2019,3712,-1.16
2018,3712,-1.76
2017,3712,6.57
2023,3714,-10.7
2022,3714,-0.76
2021,3714,2.87
2020,3714,-15.3
2023,3715,4.86
2022,3715,2.94
2021,3715,2.67
2023,4104,5.34
2022,4104,4.97
2021,4104,4.96
2020,4104,4.82
2019,4104,4.49
2018,4104,3.79
2017,4104,2.96
2016,4104,2.94
2015,4104,3.07
2014,4104,2.53
2013,4104,2.38
2012,4104,2.75
2011,4104,3.81
2010,4104,4.32
2009,4104,5.16
2008,4104,5.48
2023,4106,4.76
2022,4106,5.11
2021,4106,3.35
2020,4106,3.47
2019,4106,2.88
2018,4106,3.82
2017,4106,4.55
2016,4106,4.82
2015,4106,6.93
2014,4106,8.01
2013,4106,6.14
2012,4106,8.97
2011,4106,13.1
2010,4106,11
2009,4106,12.3
2008,4106,8.96
2023,4108,-3.15
2022,4108,-4.75
2021,4108,-4.46
2020,4108,-6.43
2019,4108,-10.4
2018,4108,-9.8
2017,4108,-10.6
2016,4108,-9.62
2015,4108,-10
2014,4108,-13.1
2013,4108,-6.74
2012,4108,-4.94
2011,4108,-10.3
2010,4108,-11.2
2009,4108,-16.8
2008,4108,-11.3
2023,4119,5.06
2022,4119,6.75
